station_id,station_name,station_y,station_x,citizen_user_count,tourist_user_count,citizen_tag_count,tourist_tag_count,total_user_count,total_tag_count,station_address
675,한라일보,33.4986,126.51987,502.0,38.0,497.0,38.0,540.0,535.0,제주특별자치도 제주시 삼도일동 585-26
676,경제통상진흥원,33.49908,126.5403,5017.0,48.0,4965.0,47.0,5065.0,5012.0,제주특별자치도 제주시 이도이동 444
677,이도2동행정복지센터,33.496109999999994,126.53546000000001,2039.0,51.0,2024.0,48.0,2090.0,2072.0,제주특별자치도 제주시 이도이동 1085-4
678,서부경찰서,33.47293,126.40666999999999,162.0,5.0,161.0,5.0,167.0,166.0,제주특별자치도 제주시 애월읍 상귀리 419-6
679,서부경찰서,33.47278,126.40671999999999,1218.0,10.0,1215.0,9.0,1228.0,1224.0,제주특별자치도 제주시 애월읍 상귀리 419-6
680,주르레마을,33.45039000000001,126.48651000000001,1036.0,135.0,992.0,128.0,1171.0,1120.0,제주특별자치도 제주시 노형동 291-20
681,주르레마을,33.44968,126.48625,34.0,33.0,34.0,31.0,67.0,65.0,제주특별자치도 제주시 노형동 3762-4
682,하귀2리,33.47878,126.39974,1205.0,73.0,1196.0,67.0,1278.0,1263.0,제주특별자치도 제주시 애월읍 하귀2리 1931-3
683,하귀2리,33.47874,126.39952,135.0,9.0,134.0,6.0,144.0,140.0,제주특별자치도 제주시 애월읍 하귀2리 1956-6
684,귀일중학교,33.48121,126.40512,1834.0,139.0,1784.0,137.0,1973.0,1921.0,제주특별자치도 제주시 애월읍 하귀2리 1384-16
685,귀일중학교,33.480979999999995,126.40545,10.0,0.0,10.0,0.0,10.0,10.0,제주특별자치도 제주시 애월읍 하귀2리 3016
688,신제주초등학교,33.48505,126.49632,8299.0,153.0,8204.0,151.0,8452.0,8355.0,제주특별자치도 제주시 연동 304
689,광령2리입구,33.45929,126.4306,81.0,0.0,78.0,0.0,81.0,78.0,제주특별자치도 제주시 애월읍 광령리 2289-5
690,광령2리입구,33.459509999999995,126.43123,8.0,6.0,8.0,6.0,14.0,14.0,제주특별자치도 제주시 애월읍 광령리 2287-2
691,원노형,33.48598,126.48355,5842.0,1221.0,5685.0,1082.0,7063.0,6767.0,제주특별자치도 제주시 노형동 949
692,메종글래드제주,33.485859999999995,126.48743999999999,6015.0,917.0,5841.0,838.0,6932.0,6679.0,제주특별자치도 제주시 연동 253-1
693,봉개워터파크,33.4864,126.60146999999999,336.0,87.0,330.0,87.0,423.0,417.0,제주특별자치도 제주시 봉개동 1336-4
694,6호광장,33.511070000000004,126.5486,1769.0,561.0,1739.0,545.0,2330.0,2284.0,제주특별자치도 제주시 건입동 602-22
695,6호광장,33.51099,126.54923000000001,21.0,4.0,21.0,4.0,25.0,25.0,제주특별자치도 제주시 화북이동 4870-4
696,제주대학교입구,33.45673,126.55105,12081.0,1516.0,11858.0,1424.0,13597.0,13282.0,제주특별자치도 제주시 아라일동 426-10
698,당동,33.46856,126.3841,213.0,0.0,212.0,0.0,213.0,212.0,제주특별자치도 제주시 애월읍 수산리 1778-2
699,당동,33.46843,126.38428,361.0,0.0,359.0,0.0,361.0,359.0,제주특별자치도 제주시 애월읍 수산리 1778-1
700,하귀하나로마트,33.4848,126.41106,12427.0,159.0,12323.0,148.0,12586.0,12471.0,제주특별자치도 제주시 애월읍 하귀1리 549-16
702,금악리,33.35743,126.29466000000001,115.0,16.0,114.0,15.0,131.0,129.0,제주특별자치도 제주시 한림읍 금악리 1896-7
703,평대,33.528690000000005,126.83915,24.0,22.0,24.0,22.0,46.0,46.0,제주특별자치도 제주시 구좌읍 평대리 1716-6
704,예원동,33.45625,126.4033,3.0,0.0,3.0,0.0,3.0,3.0,제주특별자치도 제주시 애월읍 상귀리 1100-3
707,만장굴입구,33.54918,126.77826999999999,59.0,7.0,59.0,7.0,66.0,66.0,제주특별자치도 제주시 구좌읍 월정리 1841-3
708,선인동,33.48527,126.69963,132.0,13.0,132.0,13.0,145.0,145.0,제주특별자치도 제주시 조천읍 선흘리 3980-1
709,승준농원,33.44838,126.40645,15.0,9.0,15.0,9.0,24.0,24.0,제주특별자치도 제주시 애월읍 유수암리 502-5
710,승준농원,33.44845,126.40621999999999,9.0,7.0,8.0,7.0,16.0,15.0,제주특별자치도 제주시 애월읍 유수암리 503-1
711,항몽유적지,33.452329999999996,126.40825,84.0,41.0,80.0,41.0,125.0,121.0,제주특별자치도 제주시 애월읍 상귀리 1012
712,항몽유적지,33.45243,126.40858999999999,55.0,69.0,55.0,68.0,124.0,123.0,제주특별자치도 제주시 애월읍 상귀리 1010-2
713,예원동민회관앞,33.45898,126.39941,126.0,1.0,126.0,1.0,127.0,127.0,제주특별자치도 제주시 애월읍 수산리 34-1
714,예원동민회관앞,33.45899,126.39933,5.0,0.0,5.0,0.0,5.0,5.0,제주특별자치도 제주시 애월읍 수산리 25-14
716,소길리사무소,33.43995,126.37975,346.0,32.0,343.0,28.0,378.0,371.0,제주특별자치도 제주시 애월읍 소길리 627-2
717,소길리,33.44121,126.37913999999999,513.0,8.0,513.0,8.0,521.0,521.0,제주특별자치도 제주시 애월읍 장전리 1797
718,유수암상동경로당,33.422940000000004,126.40505,161.0,20.0,152.0,19.0,181.0,171.0,제주특별자치도 제주시 애월읍 유수암리 1060-10
719,유수암리사무소,33.44143,126.40328999999998,598.0,16.0,596.0,15.0,614.0,611.0,제주특별자치도 제주시 애월읍 유수암리 3234
720,유수암천,33.443000000000005,126.40066000000002,16.0,0.0,16.0,0.0,16.0,16.0,제주특별자치도 제주시 애월읍 유수암리 1931-3
721,유수암천,33.44313,126.40012,83.0,2.0,83.0,2.0,85.0,85.0,제주특별자치도 제주시 애월읍 유수암리 1978-1
722,용흥리상동,33.455729999999996,126.36997,13.0,0.0,13.0,0.0,13.0,13.0,제주특별자치도 제주시 애월읍 신엄리 1791-1
723,용흥리상동,33.45592,126.37002,395.0,2.0,393.0,2.0,397.0,395.0,제주특별자치도 제주시 애월읍 신엄리 1873-14
724,용흥리마을회관,33.4589,126.3695,31.0,0.0,31.0,0.0,31.0,31.0,제주특별자치도 제주시 애월읍 신엄리 1753-3
725,용흥리마을회관,33.459109999999995,126.3695,148.0,0.0,148.0,0.0,148.0,148.0,제주특별자치도 제주시 애월읍 신엄리 1655-10
726,용흥리하동,33.4619,126.3686,21.0,0.0,21.0,0.0,21.0,21.0,제주특별자치도 제주시 애월읍 신엄리 1729-2
727,용흥리하동,33.4621,126.36873,325.0,0.0,324.0,0.0,325.0,324.0,제주특별자치도 제주시 애월읍 신엄리 1686-11
728,명월하동,33.39607,126.26078999999999,183.0,28.0,180.0,28.0,211.0,208.0,제주특별자치도 제주시 한림읍 명월리 2087-5
729,명월리,33.38705,126.26647,728.0,42.0,719.0,42.0,770.0,761.0,제주특별자치도 제주시 한림읍 명월리 1767-1
730,명월리,33.38942,126.26597,6.0,6.0,6.0,6.0,12.0,12.0,제주특별자치도 제주시 한림읍 명월리 2227
731,명월리,33.38989,126.26611000000001,144.0,51.0,140.0,51.0,195.0,191.0,제주특별자치도 제주시 한림읍 명월리 2223
732,남문동,33.39655,126.26348999999999,310.0,10.0,309.0,10.0,320.0,319.0,제주특별자치도 제주시 한림읍 동명리 2216-1
733,명월하동,33.39659,126.26337,17.0,10.0,16.0,10.0,27.0,26.0,제주특별자치도 제주시 한림읍 명월리 2237
734,진근동,33.40412,126.26356000000001,15.0,0.0,14.0,0.0,15.0,14.0,제주특별자치도 제주시 한림읍 동명리 1976
735,진근동,33.40435,126.26397,22.0,0.0,22.0,0.0,22.0,22.0,제주특별자치도 제주시 한림읍 동명리 1972
736,명월하동,33.397259999999996,126.25981000000002,23.0,6.0,23.0,6.0,29.0,29.0,제주특별자치도 제주시 한림읍 옹포리 983
737,한림고등학교,33.39918,126.25841000000001,524.0,54.0,513.0,54.0,578.0,567.0,제주특별자치도 제주시 한림읍 옹포리 983
738,한림고등학교,33.39915,126.25856999999999,3424.0,226.0,3198.0,218.0,3650.0,3416.0,제주특별자치도 제주시 한림읍 옹포리 819-3
745,알진오름입구,33.47691,126.78413,25.0,3.0,24.0,3.0,28.0,27.0,제주특별자치도 제주시 구좌읍 송당리 895-1
746,알진오름입구,33.47724,126.78416999999999,54.0,12.0,53.0,12.0,66.0,65.0,제주특별자치도 제주시 구좌읍 송당리 895-2
747,비자림,33.493179999999995,126.81034,1377.0,1738.0,1307.0,1684.0,3115.0,2991.0,제주특별자치도 제주시 구좌읍 평대리 3344
748,비자림,33.49334,126.81043000000001,1664.0,852.0,1624.0,839.0,2516.0,2463.0,제주특별자치도 제주시 구좌읍 평대리 3187
749,조수리,33.33576,126.22831000000001,549.0,44.0,544.0,44.0,593.0,588.0,제주특별자치도 제주시 한경면 조수리 315
750,조수1리,33.33783,126.2279,14.0,4.0,14.0,4.0,18.0,18.0,제주특별자치도 제주시 한경면 조수리 437-7
751,제주서부신협,33.32703,126.25301999999999,82.0,6.0,79.0,4.0,88.0,83.0,제주특별자치도 제주시 한경면 저지리 1521-21
752,조수1리중동,33.33415,126.22673999999999,159.0,3.0,157.0,3.0,162.0,160.0,제주특별자치도 제주시 한경면 조수리 1455-2
753,한원리,33.334,126.20038000000001,3.0,3.0,3.0,3.0,6.0,6.0,제주특별자치도 제주시 한경면 두모리 1360-5
754,한원리,33.3341,126.20042,106.0,2.0,106.0,2.0,108.0,108.0,제주특별자치도 제주시 한경면 두모리 731-1
755,한경면사무소,33.34993,126.18388,394.0,24.0,392.0,22.0,418.0,414.0,제주특별자치도 제주시 한경면 신창리 252-3
756,신창상동,33.34838,126.18733,8.0,0.0,8.0,0.0,8.0,8.0,제주특별자치도 제주시 한경면 신창리 1481
757,신창상동,33.3482,126.18753000000001,19.0,2.0,19.0,2.0,21.0,21.0,제주특별자치도 제주시 한경면 신창리 1481
758,신창리하나로마트한경농협,33.34693,126.18998,2.0,0.0,2.0,0.0,2.0,2.0,제주특별자치도 제주시 한경면 신창리 21-6
759,복호동,33.33743,126.19657,83.0,3.0,83.0,3.0,86.0,86.0,제주특별자치도 제주시 한경면 두모리 1426-6
760,한원리,33.33553,126.19715,381.0,2.0,378.0,2.0,383.0,380.0,제주특별자치도 제주시 한경면 두모리 1453-4
761,낙천리,33.32597,126.22701,291.0,21.0,288.0,20.0,312.0,308.0,제주특별자치도 제주시 한경면 낙천리 1972
762,조수1리,33.33578,126.2288,212.0,34.0,209.0,32.0,246.0,241.0,제주특별자치도 제주시 한경면 조수리 317-7
764,조수1리,33.33628,126.23243000000001,241.0,2.0,239.0,2.0,243.0,241.0,제주특별자치도 제주시 한경면 조수리 326-13
765,조수1리,33.33643,126.23277,182.0,2.0,182.0,2.0,184.0,184.0,제주특별자치도 제주시 한경면 조수리 4146
766,저지리수동,33.33682,126.23623,11.0,1.0,11.0,1.0,12.0,12.0,제주특별자치도 제주시 한경면 저지리 1215-2
767,저지리수동,33.3369,126.23625,33.0,4.0,32.0,4.0,37.0,36.0,제주특별자치도 제주시 한경면 저지리 1215-4
769,저지리수동,33.33745,126.23879,137.0,25.0,136.0,25.0,162.0,161.0,제주특별자치도 제주시 한경면 저지리 1313-1
770,평화동,33.309509999999996,126.25943000000001,125.0,10.0,125.0,10.0,135.0,135.0,제주특별자치도 제주시 한경면 청수리 3389
771,청수리평화동,33.30955,126.25933,62.0,0.0,62.0,0.0,62.0,62.0,제주특별자치도 제주시 한경면 청수리 3389
772,청수리,33.306909999999995,126.25842,34.0,10.0,33.0,10.0,44.0,43.0,제주특별자치도 제주시 한경면 청수리 188-2
773,청수리,33.30685,126.25832,65.0,3.0,65.0,3.0,68.0,68.0,제주특별자치도 제주시 한경면 청수리 154-2
775,산양곶자왈,33.2908,126.2508,50.0,6.0,50.0,6.0,56.0,56.0,제주특별자치도 제주시 한경면 청수리 955-2
776,산양리,33.295590000000004,126.23398,9.0,0.0,9.0,0.0,9.0,9.0,제주특별자치도 제주시 한경면 청수리 3338
777,산양리,33.29575,126.23398,303.0,7.0,303.0,6.0,310.0,309.0,제주특별자치도 제주시 한경면 낙천리 810-1
778,조수2리웃동네,33.29677,126.21996999999999,86.0,4.0,86.0,4.0,90.0,90.0,제주특별자치도 제주시 한경면 조수리 3771-1
779,조수2리윗동네,33.296859999999995,126.21961,149.0,4.0,149.0,4.0,153.0,153.0,제주특별자치도 제주시 한경면 조수리 3739-12
780,조수2리,33.29585,126.21763,42.0,3.0,42.0,2.0,45.0,44.0,제주특별자치도 제주시 한경면 조수리 4146
781,조수2리,33.29557,126.21738,29.0,0.0,29.0,0.0,29.0,29.0,제주특별자치도 제주시 한경면 조수리 4007-13
782,조수2리,33.29397,126.2145,73.0,0.0,73.0,0.0,73.0,73.0,제주특별자치도 제주시 한경면 조수리 3959-2
783,조수2리,33.29371,126.21433,5.0,0.0,5.0,0.0,5.0,5.0,제주특별자치도 제주시 한경면 조수리 3961-2
784,고산2리전답동,33.29505,126.20397,19.0,0.0,19.0,0.0,19.0,19.0,제주특별자치도 제주시 한경면 고산리 252-1
785,칠전동,33.29773,126.19465,31.0,1.0,31.0,1.0,32.0,32.0,제주특별자치도 제주시 한경면 고산리 1717-4
786,고산환승정류장(고산1리),33.30073,126.18043999999999,5331.0,268.0,5254.0,255.0,5599.0,5509.0,제주특별자치도 제주시 한경면 고산리 2919-8
787,한장동,33.2904,126.16763,79.0,4.0,79.0,4.0,83.0,83.0,제주특별자치도 제주시 한경면 고산리 3822-8
788,한장동,33.290420000000005,126.16752,31.0,19.0,30.0,18.0,50.0,48.0,제주특별자치도 제주시 한경면 고산리 3817-4
789,한장동,33.28788,126.16748,1.0,0.0,1.0,0.0,1.0,1.0,제주특별자치도 제주시 한경면 고산리 3872-4
790,한장동,33.28747,126.16783000000001,15.0,0.0,15.0,0.0,15.0,15.0,제주특별자치도 제주시 한경면 고산리 3874-2
793,구시장터,33.435179999999995,126.32503,549.0,6.0,548.0,6.0,555.0,554.0,제주특별자치도 제주시 애월읍 납읍리 2384-10
794,구몰리동,33.42473,126.31562,790.0,8.0,786.0,7.0,798.0,793.0,제주특별자치도 제주시 애월읍 봉성리 3408-4
795,금능석물원,33.385909999999996,126.22633,2857.0,589.0,2772.0,571.0,3446.0,3343.0,제주특별자치도 제주시 한림읍 금능리 1282-4
796,조수1리,33.3378,126.228,348.0,59.0,343.0,58.0,407.0,401.0,제주특별자치도 제주시 한경면 조수리 437-13
797,조수1리중동,33.3342,126.227,41.0,12.0,41.0,12.0,53.0,53.0,제주특별자치도 제주시 한경면 조수리 1477-5
798,낙천리,33.32606,126.22716000000001,223.0,12.0,222.0,11.0,235.0,233.0,제주특별자치도 제주시 한경면 낙천리 1973-3
799,한원리,33.33533,126.1973,13.0,0.0,13.0,0.0,13.0,13.0,제주특별자치도 제주시 한경면 두모리 1383-3
800,복호동입구,33.3365,126.19668,623.0,8.0,582.0,8.0,631.0,590.0,제주특별자치도 제주시 한경면 두모리 3023
801,신창리농산물종합유통센터,33.34664,126.19091999999999,215.0,16.0,213.0,16.0,231.0,229.0,제주특별자치도 제주시 한경면 신창리 1481
802,한경면사무소,33.34985,126.18373000000001,969.0,30.0,954.0,29.0,999.0,983.0,제주특별자치도 제주시 한경면 신창리 256
803,목선동,33.48999,126.71828000000001,253.0,24.0,251.0,23.0,277.0,274.0,제주특별자치도 제주시 조천읍 선흘리 337-49
804,산남내,33.471059999999994,126.77588,168.0,22.0,167.0,21.0,190.0,188.0,제주특별자치도 제주시 구좌읍 송당리 1572-11
805,송당초등학교,33.471779999999995,126.77986999999999,673.0,181.0,650.0,177.0,854.0,827.0,제주특별자치도 제주시 구좌읍 송당리 1271-1
806,신선동,33.51222,126.69925,305.0,10.0,304.0,10.0,315.0,314.0,제주특별자치도 제주시 조천읍 선흘리 2503-1
809,어음2리사무소,33.40122,126.33663,760.0,10.0,751.0,10.0,770.0,761.0,제주특별자치도 제주시 애월읍 어음리 3010-1
810,어음2리,33.40255,126.3384,1.0,0.0,1.0,0.0,1.0,1.0,제주특별자치도 제주시 애월읍 어음리 3902
812,계원동,33.40975,126.33407,35.0,0.0,35.0,0.0,35.0,35.0,제주특별자치도 제주시 애월읍 어음리 3902
813,계원동,33.41005,126.33383,6.0,0.0,6.0,0.0,6.0,6.0,제주특별자치도 제주시 애월읍 어음리 3462-4
814,부면동,33.41553,126.33278,15.0,0.0,15.0,0.0,15.0,15.0,제주특별자치도 제주시 애월읍 어음리 3628-3
815,부면동,33.41603,126.33267,436.0,14.0,434.0,13.0,450.0,447.0,제주특별자치도 제주시 애월읍 어음리 3627-2
816,어음1리사무소,33.41722,126.3307,462.0,0.0,462.0,0.0,462.0,462.0,제주특별자치도 제주시 애월읍 어음리 3646-2
817,어음1리사무소,33.4175,126.33062,50.0,0.0,50.0,0.0,50.0,50.0,제주특별자치도 제주시 애월읍 어음리 3667-1
818,신명동,33.41857,126.32083,21.0,0.0,20.0,0.0,21.0,20.0,제주특별자치도 제주시 애월읍 봉성리 1969-1
819,신명동,33.41863,126.3207,41.0,0.0,41.0,0.0,41.0,41.0,제주특별자치도 제주시 애월읍 봉성리 1969-11
822,동명리,33.4098,126.26568999999999,2476.0,165.0,2436.0,161.0,2641.0,2597.0,제주특별자치도 제주시 한림읍 동명리 1591-16
823,한림2리,33.409240000000004,126.26605,5240.0,244.0,5167.0,235.0,5484.0,5402.0,제주특별자치도 제주시 한림읍 한림리 1582
824,한림발전소,33.4017,126.27083999999999,15.0,2.0,15.0,2.0,17.0,17.0,제주특별자치도 제주시 한림읍 동명리 666-2
825,한림발전소,33.40161,126.27131999999999,23.0,1.0,23.0,1.0,24.0,24.0,제주특별자치도 제주시 한림읍 동명리 656-1
827,한천동,33.39465,126.2746,88.0,2.0,88.0,2.0,90.0,90.0,제주특별자치도 제주시 한림읍 동명리 820-1
828,양돈단지,33.360279999999996,126.3083,19.0,0.0,17.0,0.0,19.0,17.0,제주특별자치도 제주시 한림읍 금악리 1153-2
829,양돈단지,33.359970000000004,126.30877,33.0,0.0,33.0,0.0,33.0,33.0,제주특별자치도 제주시 한림읍 금악리 1159-2
830,송당상동,33.467209999999994,126.77311999999999,136.0,9.0,136.0,8.0,145.0,144.0,제주특별자치도 제주시 구좌읍 송당리 1579-1
831,송당상동,33.46638,126.77277,168.0,31.0,167.0,30.0,199.0,197.0,제주특별자치도 제주시 구좌읍 송당리 1882-2
832,만장굴,33.53098,126.77188000000001,6.0,17.0,6.0,15.0,23.0,21.0,제주특별자치도 제주시 구좌읍 월정리 산 37
835,혜정원아가의집,33.51625,126.67783999999999,400.0,11.0,400.0,8.0,411.0,408.0,제주특별자치도 제주시 조천읍 함덕리 52-5
836,혜정원아가의집,33.51623,126.67768000000001,27.0,0.0,26.0,0.0,27.0,26.0,제주특별자치도 제주시 조천읍 함덕리 산 75
839,선인동,33.48583,126.69973,255.0,33.0,249.0,31.0,288.0,280.0,제주특별자치도 제주시 조천읍 선흘리 2092-1
840,선인동,33.4859,126.69963,390.0,47.0,382.0,42.0,437.0,424.0,제주특별자치도 제주시 조천읍 선흘리 2092-1
841,양잠단지,33.4588,126.70291999999999,100.0,13.0,100.0,13.0,113.0,113.0,제주특별자치도 제주시 조천읍 선흘리 1946-1
842,선흘2리,33.45835,126.71153000000001,71.0,16.0,71.0,16.0,87.0,87.0,제주특별자치도 제주시 조천읍 선흘리 469-6
843,선흘2리,33.45851,126.7117,378.0,61.0,375.0,60.0,439.0,435.0,제주특별자치도 제주시 조천읍 선흘리 470-2
845,대흘2리,33.51155,126.67299999999999,246.0,6.0,246.0,6.0,252.0,252.0,제주특별자치도 제주시 조천읍 대흘리 2787
846,대흘2리,33.5117,126.67318,1.0,2.0,1.0,2.0,3.0,3.0,제주특별자치도 제주시 조천읍 대흘리 120-3
847,대흘2리,33.51267,126.67643000000001,401.0,52.0,400.0,51.0,453.0,451.0,제주특별자치도 제주시 조천읍 대흘리 산 6-5
848,대흘2리새동네,33.512879999999996,126.67645,231.0,8.0,231.0,8.0,239.0,239.0,제주특별자치도 제주시 조천읍 대흘리 산 6-5
851,와흘리,33.50445,126.63582,78.0,0.0,78.0,0.0,78.0,78.0,제주특별자치도 제주시 조천읍 와흘리 1479-2
852,와흘리,33.50455,126.63608,775.0,0.0,771.0,0.0,775.0,771.0,제주특별자치도 제주시 조천읍 와흘리 1434-4
853,신안동,33.51007,126.63523,137.0,0.0,137.0,0.0,137.0,137.0,제주특별자치도 제주시 조천읍 신촌리 4005
854,신안동,33.51037,126.63498,3.0,0.0,3.0,0.0,3.0,3.0,제주특별자치도 제주시 조천읍 신촌리 201-2
855,신안동,33.51695,126.63535,14.0,0.0,13.0,0.0,14.0,13.0,제주특별자치도 제주시 조천읍 신촌리 319
856,신안동,33.517340000000004,126.63563,221.0,0.0,220.0,0.0,221.0,220.0,제주특별자치도 제주시 조천읍 조천리 1886
857,금붕사,33.50075,126.8908,18.0,1.0,17.0,1.0,19.0,18.0,제주특별자치도 제주시 구좌읍 종달리 1659-44
858,동복리휴게소,33.5535,126.70765,923.0,231.0,893.0,216.0,1154.0,1109.0,제주특별자치도 제주시 구좌읍 동복리 1759
859,동성동,33.55577,126.75453,2402.0,477.0,2337.0,457.0,2879.0,2794.0,제주특별자치도 제주시 구좌읍 김녕리 1206-4
860,구좌보건소,33.51992,126.85982,173.0,20.0,168.0,19.0,193.0,187.0,제주특별자치도 제주시 구좌읍 세화리 1361
861,종달리,33.49495,126.89617,594.0,230.0,574.0,226.0,824.0,800.0,제주특별자치도 제주시 구좌읍 종달리 4982
862,하도리서문동,33.51983,126.87131000000001,294.0,35.0,292.0,35.0,329.0,327.0,제주특별자치도 제주시 구좌읍 하도리 3281-4
863,세화환승정류장(세화리),33.523379999999996,126.85556000000001,10073.0,1443.0,9862.0,1395.0,11516.0,11257.0,제주특별자치도 제주시 구좌읍 세화리 1421-15
865,용당리,33.3346,126.182,1168.0,23.0,1154.0,23.0,1191.0,1177.0,제주특별자치도 제주시 한경면 용수리 1025
866,용수리충혼묘지,33.320859999999996,126.17811999999999,274.0,77.0,272.0,67.0,351.0,339.0,제주특별자치도 제주시 한경면 용수리 4719-1
867,신흥동,33.34061,126.18206,271.0,12.0,271.0,11.0,283.0,282.0,제주특별자치도 제주시 한경면 용수리 1242-6
868,구한경의원앞,33.34385,126.18241,340.0,55.0,327.0,55.0,395.0,382.0,제주특별자치도 제주시 한경면 신창리 660-4
869,신창중학교,33.34737,126.18271000000001,429.0,30.0,418.0,30.0,459.0,448.0,제주특별자치도 제주시 한경면 신창리 492-1
870,판포리상동,33.36768,126.20419,127.0,75.0,121.0,74.0,202.0,195.0,제주특별자치도 제주시 한경면 판포리 3182
871,곽지모물,33.45319,126.30875,34.0,22.0,32.0,22.0,56.0,54.0,제주특별자치도 제주시 애월읍 곽지리 1549-4
872,자운당,33.4676,126.3568,587.0,155.0,567.0,147.0,742.0,714.0,제주특별자치도 제주시 애월읍 신엄리 3064-4
873,금붕사,33.500659999999996,126.89051,68.0,17.0,63.0,16.0,85.0,79.0,제주특별자치도 제주시 구좌읍 종달리 1659-45
874,제일교동문시장입구,33.51235,126.53175,4414.0,208.0,4390.0,205.0,4622.0,4595.0,제주특별자치도 제주시 일도이동 1050-1
875,신산로,33.507909999999995,126.53375,2322.0,311.0,2289.0,300.0,2633.0,2589.0,제주특별자치도 제주시 일도이동 823-3
876,문예회관,33.50495,126.53568999999999,908.0,49.0,896.0,49.0,957.0,945.0,제주특별자치도 제주시 일도이동 852
877,용당리,33.333290000000005,126.18177,401.0,13.0,391.0,13.0,414.0,404.0,제주특별자치도 제주시 한경면 용수리 4719-1
878,신창환승정류장(한경면사무소),33.35053,126.18333999999999,2368.0,115.0,2310.0,110.0,2483.0,2420.0,제주특별자치도 제주시 한경면 두모리 3023-8
879,남조로검문소,33.46887,126.65976,105.0,96.0,100.0,89.0,201.0,189.0,제주특별자치도 제주시 조천읍 와흘리 산 12-9
881,대흘초등학교,33.49902,126.65745,151.0,0.0,146.0,0.0,151.0,146.0,제주특별자치도 제주시 조천읍 대흘리 1655-4
882,대흘리,33.49822,126.65906000000001,73.0,8.0,69.0,8.0,81.0,77.0,제주특별자치도 제주시 조천읍 대흘리 1602-3
883,대흘리,33.49827,126.65895,178.0,6.0,159.0,5.0,184.0,164.0,제주특별자치도 제주시 조천읍 대흘리 1649-1
884,제일농장앞,33.49438,126.6638,23.0,2.0,21.0,2.0,25.0,23.0,제주특별자치도 제주시 조천읍 대흘리 1047-3
885,제일농장앞,33.49431,126.66426000000001,233.0,7.0,225.0,7.0,240.0,232.0,제주특별자치도 제주시 조천읍 대흘리 1029-2
886,제일농장,33.49305,126.66832,140.0,12.0,137.0,12.0,152.0,149.0,제주특별자치도 제주시 조천읍 대흘리 1075-12
888,와산리,33.49192,126.6801,79.0,11.0,78.0,9.0,90.0,87.0,제주특별자치도 제주시 조천읍 와산리 1077-3
889,와산리,33.49152,126.6822,977.0,23.0,972.0,20.0,1000.0,992.0,제주특별자치도 제주시 조천읍 와산리 966-4
890,목선동,33.4897,126.71815,59.0,6.0,59.0,6.0,65.0,65.0,제주특별자치도 제주시 조천읍 선흘리 338-1
891,선흘목선동,33.48944,126.71838999999999,69.0,36.0,65.0,35.0,105.0,100.0,제주특별자치도 제주시 조천읍 선흘리 338-2
892,상덕천,33.4837,126.74663000000001,149.0,4.0,147.0,4.0,153.0,151.0,제주특별자치도 제주시 구좌읍 덕천리 1188
893,상덕천마을입구,33.48366,126.74691999999999,110.0,12.0,109.0,10.0,122.0,119.0,제주특별자치도 제주시 구좌읍 덕천리 1230-2
894,상덕천리,33.48108,126.75143999999999,55.0,7.0,55.0,6.0,62.0,61.0,제주특별자치도 제주시 구좌읍 덕천리 1316-10
895,상덕천리,33.481190000000005,126.75153999999999,65.0,6.0,65.0,5.0,71.0,70.0,제주특별자치도 제주시 구좌읍 덕천리 1289-2
896,웃송당,33.47129,126.77146,210.0,2.0,210.0,2.0,212.0,212.0,제주특별자치도 제주시 구좌읍 송당리 2791
897,웃송당,33.47102,126.7717,192.0,6.0,188.0,6.0,198.0,194.0,제주특별자치도 제주시 구좌읍 송당리 1655-1
898,산남내,33.47094,126.77588999999999,445.0,17.0,442.0,17.0,462.0,459.0,제주특별자치도 제주시 구좌읍 송당리 1572-13
899,송당초등학교,33.47184,126.77923,670.0,81.0,664.0,79.0,751.0,743.0,제주특별자치도 제주시 구좌읍 송당리 1272-1
900,송당로타리,33.47157,126.78397,2441.0,783.0,2393.0,772.0,3224.0,3165.0,제주특별자치도 제주시 구좌읍 송당리 1375-2
901,송당로타리,33.4716,126.78418,2625.0,692.0,2523.0,664.0,3317.0,3187.0,제주특별자치도 제주시 구좌읍 송당리 1379-12
902,산양리,33.29368,126.23326000000002,135.0,15.0,134.0,15.0,150.0,149.0,제주특별자치도 제주시 한경면 청수리 3259-8
903,산양리,33.293820000000004,126.23347,24.0,1.0,24.0,1.0,25.0,25.0,제주특별자치도 제주시 한경면 청수리 3331-5
904,수룡동,33.30833,126.23871000000001,275.0,2.0,273.0,2.0,277.0,275.0,제주특별자치도 제주시 한경면 낙천리 462-6
905,수룡동,33.30823,126.23853000000001,285.0,0.0,285.0,0.0,285.0,285.0,제주특별자치도 제주시 한경면 낙천리 452-10
906,청수리,33.32114,126.24456,590.0,28.0,586.0,19.0,618.0,605.0,제주특별자치도 제주시 한경면 청수리 1638-2
907,청수리,33.32121,126.24446,135.0,8.0,134.0,5.0,143.0,139.0,제주특별자치도 제주시 한경면 청수리 1639-2
908,저청중학교,33.32562,126.25173000000001,30.0,0.0,29.0,0.0,30.0,29.0,제주특별자치도 제주시 한경면 청수리 416-1
909,저청중학교,33.32582,126.2521,38.0,1.0,38.0,1.0,39.0,39.0,제주특별자치도 제주시 한경면 청수리 416-2
