station_id,cluster_group,cluster_target,cluster_level,cluster_x,cluster_y
2442,서귀포시,273,2,126.24289,33.22833
2443,서귀포시,39,1,126.26878924999994,33.23000800000001
2445,서귀포시,44,1,126.47899714285714,33.248828571428575
2446,서귀포시,44,1,126.47899714285714,33.248828571428575
2447,서귀포시,577,4,126.24736,33.22531
2448,서귀포시,247,2,126.255335,33.222539999999995
2449,서귀포시,274,2,126.25796,33.223150000000004
2450,서귀포시,274,2,126.25796,33.223150000000004
2451,서귀포시,275,2,126.26218,33.224125
2452,서귀포시,275,2,126.26218,33.224125
2453,서귀포시,276,2,126.267315,33.22549
2454,서귀포시,276,2,126.267315,33.22549
2455,서귀포시,277,2,126.265905,33.224599999999995
2456,서귀포시,277,2,126.265905,33.224599999999995
2457,서귀포시,20,3,126.49230600000001,33.24977500000001
2458,서귀포시,20,3,126.49230600000001,33.24977500000001
2459,서귀포시,278,2,126.29778,33.231445
2460,서귀포시,278,2,126.29778,33.231445
2461,서귀포시,279,2,126.307975,33.234700000000004
2462,서귀포시,279,2,126.307975,33.234700000000004
2463,서귀포시,213,2,126.31051500000001,33.236765000000005
2464,서귀포시,280,2,126.312465,33.236175
2465,서귀포시,280,2,126.312465,33.236175
2466,서귀포시,281,2,126.33197,33.24637
2467,서귀포시,281,2,126.33197,33.24637
2468,서귀포시,282,2,126.33512999999999,33.246585
2469,서귀포시,282,2,126.33512999999999,33.246585
2470,서귀포시,66,3,126.62419952380954,33.27305714285714
2471,서귀포시,66,3,126.62419952380954,33.27305714285714
2472,서귀포시,10,3,126.5073625,33.27337125
2473,서귀포시,10,3,126.5073625,33.27337125
2474,서귀포시,283,2,126.308255,33.250625
2475,서귀포시,283,2,126.308255,33.250625
2476,서귀포시,42,1,126.38913,33.25116
2477,서귀포시,42,1,126.38913,33.25116
2478,서귀포시,578,4,126.2619,33.23035
2479,서귀포시,284,2,126.229285,33.25734
2480,서귀포시,284,2,126.229285,33.25734
2481,서귀포시,285,2,126.23387000000001,33.26037
2482,서귀포시,285,2,126.23387000000001,33.26037
2483,서귀포시,226,2,126.245645,33.272315000000006
2484,서귀포시,45,1,126.3785242857143,33.25612
2485,서귀포시,286,2,126.27336,33.25233
2486,서귀포시,286,2,126.27336,33.25233
2487,서귀포시,287,2,126.27694500000001,33.24987
2488,서귀포시,287,2,126.27694500000001,33.24987
2489,서귀포시,288,2,126.32478,33.289030000000004
2490,서귀포시,288,2,126.32478,33.289030000000004
2491,서귀포시,289,2,126.33825999999999,33.306145
2492,서귀포시,289,2,126.33825999999999,33.306145
2493,서귀포시,46,1,126.51139333333332,33.317567777777775
2494,서귀포시,46,1,126.51139333333332,33.317567777777775
2495,서귀포시,46,1,126.51139333333332,33.317567777777775
2496,서귀포시,46,1,126.51139333333332,33.317567777777775
2497,서귀포시,1,3,126.44348249999999,33.29742875
2498,서귀포시,290,2,126.28358499999999,33.250935
2499,서귀포시,290,2,126.28358499999999,33.250935
2500,서귀포시,291,2,126.278965,33.2491
2501,서귀포시,38,1,126.51314,33.27851142857143
2502,서귀포시,45,1,126.3785242857143,33.25612
2503,서귀포시,45,1,126.3785242857143,33.25612
2504,서귀포시,292,2,126.262275,33.268190000000004
2505,서귀포시,292,2,126.262275,33.268190000000004
2506,서귀포시,293,2,126.27914999999999,33.272575
2507,서귀포시,293,2,126.27914999999999,33.272575
2508,서귀포시,294,2,126.283525,33.278755000000004
2509,서귀포시,294,2,126.283525,33.278755000000004
2510,서귀포시,295,2,126.29301,33.279610000000005
2511,서귀포시,295,2,126.29301,33.279610000000005
2512,서귀포시,296,2,126.29851500000001,33.283474999999996
2513,서귀포시,296,2,126.29851500000001,33.283474999999996
2514,서귀포시,47,1,126.4090175,33.261693750000006
2515,서귀포시,47,1,126.4090175,33.261693750000006
2516,서귀포시,297,2,126.306895,33.28797
2517,서귀포시,297,2,126.306895,33.28797
2518,서귀포시,298,2,126.32879,33.286874999999995
2519,서귀포시,298,2,126.32879,33.286874999999995
2520,서귀포시,299,2,126.331575,33.285940000000004
2521,서귀포시,299,2,126.331575,33.285940000000004
2522,서귀포시,48,1,126.62499555555557,33.26971111111111
2523,서귀포시,579,4,126.71975,33.2794
2524,서귀포시,300,2,126.703045,33.275185
2525,서귀포시,40,3,126.75370142857143,33.34751857142857
2526,서귀포시,40,3,126.75370142857143,33.34751857142857
2527,서귀포시,580,4,126.72973,33.28242
2529,서귀포시,26,3,126.59429375,33.25729750000001
2530,서귀포시,26,3,126.59429375,33.25729750000001
2531,서귀포시,15,3,126.5974225,33.26774625
2532,서귀포시,15,3,126.5974225,33.26774625
2533,서귀포시,581,4,126.74501,33.28635
2534,서귀포시,582,4,126.74597,33.28663
2535,서귀포시,44,3,126.47899714285714,33.248828571428575
2536,서귀포시,44,3,126.47899714285714,33.248828571428575
2537,서귀포시,59,3,126.63076142857143,33.264564285714286
2538,서귀포시,59,3,126.63076142857143,33.264564285714286
2539,서귀포시,583,4,126.76083,33.29568
2540,서귀포시,197,2,126.764865,33.29866
2541,서귀포시,301,2,126.76688,33.300489999999996
2542,서귀포시,301,2,126.76688,33.300489999999996
2543,서귀포시,302,2,126.77012500000001,33.303110000000004
2544,서귀포시,302,2,126.77012500000001,33.303110000000004
2545,서귀포시,303,2,126.77805000000001,33.307415
2546,서귀포시,303,2,126.77805000000001,33.307415
2547,서귀포시,304,2,126.781435,33.307415000000006
2548,서귀포시,304,2,126.781435,33.307415000000006
2549,서귀포시,305,2,126.786615,33.307249999999996
2550,서귀포시,305,2,126.786615,33.307249999999996
2551,서귀포시,306,2,126.79399999999998,33.306830000000005
2552,서귀포시,306,2,126.79399999999998,33.306830000000005
2553,서귀포시,307,2,126.799975,33.306625
2554,서귀포시,307,2,126.799975,33.306625
2555,서귀포시,32,3,126.61042571428573,33.26534142857143
2556,서귀포시,32,3,126.61042571428573,33.26534142857143
2557,서귀포시,0,3,126.51989499999999,33.295381250000005
2558,서귀포시,0,3,126.51989499999999,33.295381250000005
2559,서귀포시,308,2,126.81188,33.30911999999999
2560,서귀포시,308,2,126.81188,33.30911999999999
2561,서귀포시,309,2,126.82231,33.31224
2562,서귀포시,309,2,126.82231,33.31224
2563,서귀포시,185,2,126.828615,33.316925
2564,서귀포시,310,2,126.830565,33.321415
2565,서귀포시,310,2,126.830565,33.321415
2566,서귀포시,43,1,126.76852125,33.333527499999995
2567,서귀포시,43,1,126.76852125,33.333527499999995
2568,서귀포시,49,1,126.69693714285714,33.29291571428571
2569,서귀포시,49,1,126.69693714285714,33.29291571428571
2571,서귀포시,584,4,126.84278,33.3376
2572,서귀포시,311,2,126.84455500000001,33.34003
2573,서귀포시,311,2,126.84455500000001,33.34003
2574,서귀포시,36,3,126.72223999999999,33.319337142857144
2575,서귀포시,36,3,126.72223999999999,33.319337142857144
2576,서귀포시,312,2,126.85379,33.348265
2577,서귀포시,312,2,126.85379,33.348265
2578,서귀포시,313,2,126.858715,33.352955
2579,서귀포시,313,2,126.858715,33.352955
2580,서귀포시,38,3,126.51314,33.27851142857143
2581,서귀포시,38,3,126.51314,33.27851142857143
2582,서귀포시,314,2,126.868045,33.36892
2583,서귀포시,585,4,126.86903,33.36933
2584,서귀포시,315,2,126.87384,33.377089999999995
2585,서귀포시,315,2,126.87384,33.377089999999995
2586,서귀포시,316,2,126.875935,33.380135
2587,서귀포시,316,2,126.875935,33.380135
2588,서귀포시,34,3,126.76869571428571,33.36676857142857
2589,서귀포시,34,3,126.76869571428571,33.36676857142857
2590,서귀포시,586,4,126.88054,33.38583
2591,서귀포시,587,4,126.88173,33.38602
2592,서귀포시,317,2,126.88943,33.391605
2593,서귀포시,317,2,126.88943,33.391605
2594,서귀포시,46,3,126.51139333333332,33.317567777777775
2595,서귀포시,46,3,126.51139333333332,33.317567777777775
2596,서귀포시,318,2,126.89696,33.407025
2597,서귀포시,588,4,126.89775,33.40828
2598,서귀포시,319,2,126.898945,33.41112
2599,서귀포시,319,2,126.898945,33.41112
2600,서귀포시,320,2,126.90679,33.42584
2601,서귀포시,320,2,126.90679,33.42584
2602,서귀포시,35,3,126.76845714285714,33.33388142857143
2603,서귀포시,35,3,126.76845714285714,33.33388142857143
2604,서귀포시,29,3,126.61264,33.298798749999996
2605,서귀포시,29,3,126.61264,33.298798749999996
2606,서귀포시,321,2,126.91226499999999,33.458615
2607,서귀포시,321,2,126.91226499999999,33.458615
2610,서귀포시,322,2,126.91409,33.45218
2611,서귀포시,322,2,126.91409,33.45218
2612,서귀포시,589,4,126.91505,33.449459999999995
2613,서귀포시,323,2,126.91495499999999,33.44749
2614,서귀포시,324,2,126.913465,33.444805
2615,서귀포시,324,2,126.913465,33.444805
2616,서귀포시,325,2,126.913785,33.44736
2617,서귀포시,325,2,126.913785,33.44736
2618,서귀포시,326,2,126.910305,33.462410000000006
2619,서귀포시,326,2,126.910305,33.462410000000006
2620,서귀포시,41,1,126.6419157142857,33.34034142857143
2621,서귀포시,41,1,126.6419157142857,33.34034142857143
2622,서귀포시,327,2,126.905835,33.468785000000004
2623,서귀포시,327,2,126.905835,33.468785000000004
2624,서귀포시,328,2,126.896525,33.47644
2625,서귀포시,328,2,126.896525,33.47644
2626,서귀포시,329,2,126.898715,33.473825000000005
2627,서귀포시,329,2,126.898715,33.473825000000005
2628,서귀포시,330,2,126.45955000000001,33.333105
2629,서귀포시,331,2,126.45454000000001,33.28505
2631,서귀포시,331,2,126.45454000000001,33.28505
2632,서귀포시,217,2,126.45727,33.28824
2633,서귀포시,216,2,126.458335,33.302620000000005
2634,서귀포시,215,2,126.45485500000001,33.307615
2635,서귀포시,214,2,126.45751,33.311930000000004
2636,서귀포시,590,4,126.48022,33.34025
2637,서귀포시,330,2,126.45955000000001,33.333105
2638,서귀포시,0,2,126.51989499999999,33.295381250000005
2639,서귀포시,332,2,126.71381,33.324535
2640,서귀포시,333,2,126.69837,33.350435000000004
2641,서귀포시,33,3,126.39757142857142,33.27966714285714
2642,서귀포시,334,2,126.684935,33.379540000000006
2643,서귀포시,5,3,126.50653249999999,33.275543750000004
2644,서귀포시,333,2,126.69837,33.350435000000004
2645,서귀포시,335,2,126.71106,33.331075
2646,서귀포시,591,4,126.7124,33.32808
2647,서귀포시,592,4,126.71314,33.32714
2648,서귀포시,332,2,126.71381,33.324535
2649,서귀포시,336,2,126.714135,33.314735
2650,서귀포시,337,2,126.71370999999999,33.31239
2651,서귀포시,50,1,126.56015125000002,33.277407499999995
2652,서귀포시,338,2,126.719025,33.305155
2653,서귀포시,339,2,126.72090499999999,33.298914999999994
2654,서귀포시,340,2,126.72066000000001,33.28408
2655,서귀포시,341,2,126.71432999999999,33.27793
2656,서귀포시,342,2,126.709,33.27642
2657,서귀포시,343,2,126.70612,33.27561
2658,서귀포시,300,2,126.703045,33.275185
2659,서귀포시,343,2,126.70612,33.27561
2660,서귀포시,342,2,126.709,33.27642
2661,서귀포시,341,2,126.71432999999999,33.27793
2662,서귀포시,340,2,126.72066000000001,33.28408
2663,서귀포시,339,2,126.72090499999999,33.298914999999994
2664,서귀포시,338,2,126.719025,33.305155
2665,서귀포시,50,1,126.56015125000002,33.277407499999995
2666,서귀포시,337,2,126.71370999999999,33.31239
2667,서귀포시,336,2,126.714135,33.314735
2668,서귀포시,335,2,126.71106,33.331075
2669,서귀포시,5,3,126.50653249999999,33.275543750000004
2670,서귀포시,334,2,126.684935,33.379540000000006
2673,서귀포시,33,3,126.39757142857142,33.27966714285714
2674,서귀포시,593,4,126.62035,33.38463
2675,서귀포시,318,2,126.89696,33.407025
2676,서귀포시,9,1,126.53118,33.26950125
2677,서귀포시,9,1,126.53118,33.26950125
2678,서귀포시,594,4,126.76751000000002,33.32648
2679,서귀포시,218,2,126.88624,33.4463
2680,서귀포시,51,1,126.59017714285714,33.33558142857143
2682,서귀포시,181,2,126.8651,33.439674999999994
2684,서귀포시,52,1,126.67053142857142,33.29033
2685,서귀포시,344,2,126.91626500000001,33.4357
2686,서귀포시,344,2,126.91626500000001,33.4357
2691,서귀포시,191,2,126.84324000000001,33.374120000000005
2692,서귀포시,345,2,126.36216999999999,33.26074
2693,서귀포시,345,2,126.36216999999999,33.26074
2694,서귀포시,53,1,126.550195,33.25512625
2695,서귀포시,53,1,126.550195,33.25512625
2696,서귀포시,18,1,126.52522428571429,33.24521
2697,서귀포시,346,2,126.4377,33.239805000000004
2698,서귀포시,346,2,126.4377,33.239805000000004
2699,서귀포시,54,1,126.47715875,33.24989875
2700,서귀포시,54,1,126.47715875,33.24989875
2703,서귀포시,347,2,126.92351500000001,33.451865
2704,서귀포시,347,2,126.92351500000001,33.451865
2706,서귀포시,348,2,126.87387000000001,33.438865
2707,서귀포시,348,2,126.87387000000001,33.438865
2708,서귀포시,349,2,126.84499500000001,33.380755
2709,서귀포시,349,2,126.84499500000001,33.380755
2710,서귀포시,21,3,126.5797011111111,33.26969777777778
2711,서귀포시,21,3,126.5797011111111,33.26969777777778
2712,서귀포시,350,2,126.78703499999999,33.39949
2713,서귀포시,350,2,126.78703499999999,33.39949
2714,서귀포시,351,2,126.798055,33.393
2715,서귀포시,351,2,126.798055,33.393
2716,서귀포시,352,2,126.81625,33.33063
2717,서귀포시,595,4,126.85942,33.39499
2718,서귀포시,353,2,126.685295,33.394909999999996
2719,서귀포시,353,2,126.685295,33.394909999999996
2720,서귀포시,352,2,126.81625,33.33063
2721,서귀포시,354,2,126.297785,33.250515
2722,서귀포시,355,2,126.330105,33.252605
2723,서귀포시,356,2,126.32985,33.257515
2724,서귀포시,356,2,126.32985,33.257515
2725,서귀포시,355,2,126.330105,33.252605
2726,서귀포시,596,4,126.31142,33.23625
2729,서귀포시,89,2,126.57359,33.302825
2730,서귀포시,597,4,126.57037,33.30751
2732,서귀포시,152,2,126.601835,33.30065999999999
2733,서귀포시,55,1,126.4057988888889,33.285038888888884
2734,서귀포시,55,1,126.4057988888889,33.285038888888884
2735,서귀포시,44,1,126.47899714285714,33.248828571428575
2737,서귀포시,65,1,126.47765142857143,33.25293714285714
2738,서귀포시,56,1,126.35797875,33.23808625
2739,서귀포시,598,4,126.27868,33.27407
2740,서귀포시,56,1,126.35797875,33.23808625
2741,서귀포시,357,2,126.285395,33.296530000000004
2742,서귀포시,357,2,126.285395,33.296530000000004
2743,서귀포시,57,1,126.46089624999999,33.27832875
2744,서귀포시,358,2,126.838165,33.45259
2745,서귀포시,358,2,126.838165,33.45259
2746,서귀포시,20,1,126.49230600000001,33.24977500000001
2747,서귀포시,48,1,126.62499555555557,33.26971111111111
2748,서귀포시,48,1,126.62499555555557,33.26971111111111
2749,서귀포시,359,2,126.717585,33.280680000000004
2750,서귀포시,359,2,126.717585,33.280680000000004
2751,서귀포시,360,2,126.71775,33.27879
2752,서귀포시,360,2,126.71775,33.27879
2753,서귀포시,361,2,126.82414499999999,33.433105000000005
2754,서귀포시,361,2,126.82414499999999,33.433105000000005
2755,서귀포시,56,1,126.35797875,33.23808625
2756,서귀포시,362,2,126.4357,33.238835
2757,서귀포시,362,2,126.4357,33.238835
2759,서귀포시,599,4,126.81765,33.433640000000004
2760,서귀포시,363,2,126.82161500000001,33.329825
2761,서귀포시,363,2,126.82161500000001,33.329825
2762,서귀포시,364,2,126.66236,33.280595000000005
2763,서귀포시,600,4,126.77356,33.35627
2764,서귀포시,601,4,126.77027,33.36133
2765,서귀포시,7,1,126.53898000000001,33.251514444444446
2766,서귀포시,602,4,126.52823,33.25428
2767,서귀포시,365,2,126.52289,33.249925000000005
2768,서귀포시,365,2,126.52289,33.249925000000005
2771,서귀포시,366,2,126.35135500000001,33.29184
2772,서귀포시,367,2,126.302085,33.233245
2773,서귀포시,367,2,126.302085,33.233245
2774,서귀포시,28,3,126.46230750000001,33.253701250000006
2775,서귀포시,28,3,126.46230750000001,33.253701250000006
2778,서귀포시,366,2,126.35135500000001,33.29184
2779,서귀포시,368,2,126.83866499999999,33.325190000000006
2780,서귀포시,368,2,126.83866499999999,33.325190000000006
2781,서귀포시,58,1,126.62675571428572,33.31319428571429
2782,서귀포시,58,1,126.62675571428572,33.31319428571429
2783,서귀포시,369,2,126.802055,33.378645
2784,서귀포시,369,2,126.802055,33.378645
2785,서귀포시,370,2,126.905315,33.4461
2786,서귀포시,370,2,126.905315,33.4461
2788,서귀포시,371,2,126.883905,33.442335
2789,서귀포시,371,2,126.883905,33.442335
2792,서귀포시,52,3,126.67053142857142,33.29033
2793,서귀포시,372,2,126.912715,33.446169999999995
2794,서귀포시,372,2,126.912715,33.446169999999995
2796,서귀포시,354,2,126.297785,33.250515
2797,서귀포시,373,2,126.47103999999999,33.239285
2798,서귀포시,373,2,126.47103999999999,33.239285
2799,서귀포시,34,1,126.76869571428571,33.36676857142857
2800,서귀포시,34,1,126.76869571428571,33.36676857142857
2801,서귀포시,374,2,126.86311,33.43921
2802,서귀포시,374,2,126.86311,33.43921
2804,서귀포시,375,2,126.85217,33.44663
2805,서귀포시,375,2,126.85217,33.44663
2806,서귀포시,376,2,126.369475,33.235079999999996
2807,서귀포시,377,2,126.41467,33.2563
2808,서귀포시,377,2,126.41467,33.2563
2809,서귀포시,378,2,126.413535,33.260355
2810,서귀포시,378,2,126.413535,33.260355
2811,서귀포시,379,2,126.91115500000001,33.44699
2812,서귀포시,379,2,126.91115500000001,33.44699
2813,서귀포시,603,4,126.24824,33.22573
2814,서귀포시,380,2,126.367335,33.28904
2815,서귀포시,380,2,126.367335,33.28904
2816,서귀포시,19,3,126.47030111111111,33.25888444444444
2817,서귀포시,19,3,126.47030111111111,33.25888444444444
2818,서귀포시,381,2,126.28207,33.287400000000005
2819,서귀포시,381,2,126.28207,33.287400000000005
2820,서귀포시,23,3,126.45922625,33.263515
2821,서귀포시,23,3,126.45922625,33.263515
2823,서귀포시,382,2,126.72222,33.29215
2824,서귀포시,382,2,126.72222,33.29215
2825,서귀포시,17,1,126.44508125,33.25431125
2830,서귀포시,383,2,126.364175,33.283730000000006
2831,서귀포시,383,2,126.364175,33.283730000000006
2832,서귀포시,384,2,126.174995,33.27977
2833,서귀포시,384,2,126.174995,33.27977
2834,서귀포시,385,2,126.700255,33.275054999999995
2835,서귀포시,385,2,126.700255,33.275054999999995
2836,서귀포시,604,4,126.55905,33.26269
2837,서귀포시,50,3,126.56015125000002,33.277407499999995
2838,서귀포시,50,3,126.56015125000002,33.277407499999995
2839,서귀포시,386,2,126.56466499999999,33.265275
2840,서귀포시,386,2,126.56466499999999,33.265275
2842,서귀포시,55,1,126.4057988888889,33.285038888888884
2843,서귀포시,17,1,126.44508125,33.25431125
2844,서귀포시,3,1,126.49099461538461,33.25133538461539
2845,서귀포시,59,1,126.63076142857143,33.264564285714286
2846,서귀포시,387,2,126.525005,33.25740999999999
2847,서귀포시,387,2,126.525005,33.25740999999999
2848,서귀포시,388,2,126.55475,33.25223
2849,서귀포시,53,1,126.550195,33.25512625
2850,서귀포시,53,1,126.550195,33.25512625
2851,서귀포시,3,1,126.49099461538461,33.25133538461539
2852,서귀포시,389,2,126.82309000000001,33.35709
2853,서귀포시,389,2,126.82309000000001,33.35709
2854,서귀포시,390,2,126.432125,33.24486
2855,서귀포시,390,2,126.432125,33.24486
2856,서귀포시,605,4,126.38418,33.26432
2857,서귀포시,74,2,126.66344,33.27513
2858,서귀포시,391,2,126.34653,33.318445000000004
2859,서귀포시,391,2,126.34653,33.318445000000004
2860,서귀포시,606,4,126.35414,33.330690000000004
2861,서귀포시,174,2,126.776445,33.311775
2864,서귀포시,239,2,126.874325,33.401264999999995
2865,서귀포시,60,1,126.63660285714285,33.28109857142857
2866,서귀포시,60,1,126.63660285714285,33.28109857142857
2867,서귀포시,392,2,126.33352500000001,33.264625
2868,서귀포시,392,2,126.33352500000001,33.264625
2869,서귀포시,393,2,126.31813,33.290115
2870,서귀포시,393,2,126.31813,33.290115
2871,서귀포시,394,2,126.70990499999999,33.29322
2872,서귀포시,394,2,126.70990499999999,33.29322
2873,서귀포시,395,2,126.63921500000001,33.274805
2874,서귀포시,395,2,126.63921500000001,33.274805
2875,서귀포시,396,2,126.29236,33.21215
2876,서귀포시,396,2,126.29236,33.21215
2877,서귀포시,169,2,126.29018500000001,33.20841
2878,서귀포시,397,2,126.9222,33.43676
2879,서귀포시,397,2,126.9222,33.43676
2880,서귀포시,398,2,126.91954000000001,33.438959999999994
2881,서귀포시,398,2,126.91954000000001,33.438959999999994
2882,서귀포시,399,2,126.50458,33.236000000000004
2883,서귀포시,399,2,126.50458,33.236000000000004
2884,서귀포시,5,1,126.50653249999999,33.275543750000004
2885,서귀포시,5,1,126.50653249999999,33.275543750000004
2886,서귀포시,400,2,126.274445,33.25074
2887,서귀포시,400,2,126.274445,33.25074
2888,서귀포시,61,1,126.58320571428571,33.25619714285714
2891,제주시,364,2,126.676445,33.436454999999995
2892,제주시,81,1,126.644156,33.519196
2893,제주시,547,2,126.58167,33.517345
2894,제주시,811,4,126.57886,33.51743
2895,제주시,548,2,126.585725,33.5172
2896,제주시,548,2,126.585725,33.5172
2897,제주시,549,2,126.587625,33.517065
2898,제주시,550,2,126.583145,33.51432
2899,제주시,551,2,126.57684499999999,33.51429
2900,제주시,552,2,126.390345,33.473164999999995
2901,제주시,552,2,126.390345,33.473164999999995
2902,제주시,812,4,126.39579,33.471140000000005
2903,제주시,7,1,126.4991357142857,33.49739142857143
2904,제주시,553,2,126.437525,33.449934999999996
2905,제주시,553,2,126.437525,33.449934999999996
2906,제주시,554,2,126.42688,33.45902
2907,제주시,554,2,126.42688,33.45902
2908,제주시,68,1,126.43348333333331,33.485121666666664
2909,제주시,68,1,126.43348333333331,33.485121666666664
2910,제주시,271,2,126.338415,33.40251
2911,제주시,555,2,126.268205,33.316845
2912,제주시,555,2,126.268205,33.316845
2913,제주시,813,4,126.25858999999998,33.30466
2914,제주시,556,2,126.27799999999999,33.392675
2915,제주시,557,2,126.24307,33.319
2916,제주시,557,2,126.24307,33.319
2917,제주시,535,2,126.261195,33.33553
2918,제주시,556,2,126.27799999999999,33.392675
2919,제주시,558,2,126.31542999999999,33.353570000000005
2920,제주시,558,2,126.31542999999999,33.353570000000005
2921,제주시,814,4,126.29651,33.35887
2922,제주시,559,2,126.68854999999999,33.520155
2923,제주시,559,2,126.68854999999999,33.520155
2924,제주시,560,2,126.70789500000001,33.504985
2925,제주시,560,2,126.70789500000001,33.504985
2926,제주시,561,2,126.82635,33.508070000000004
2927,제주시,561,2,126.82635,33.508070000000004
2930,제주시,562,2,126.76725,33.50320000000001
2931,제주시,562,2,126.76725,33.50320000000001
2932,제주시,563,2,126.772085,33.50741
2933,제주시,563,2,126.772085,33.50741
2934,제주시,564,2,126.65068,33.4928
2935,제주시,564,2,126.65068,33.4928
2936,제주시,85,1,126.45394999999999,33.466212
2937,제주시,85,1,126.45394999999999,33.466212
2938,제주시,565,2,126.401355,33.427345
2939,제주시,565,2,126.401355,33.427345
2940,제주시,566,2,126.25356,33.3072
2941,제주시,566,2,126.25356,33.3072
2944,제주시,567,2,126.634915,33.514965000000004
2945,제주시,567,2,126.634915,33.514965000000004
2946,제주시,568,2,126.650055,33.499230000000004
2947,제주시,568,2,126.650055,33.499230000000004
2948,제주시,569,2,126.662065,33.495695
2949,제주시,569,2,126.662065,33.495695
2950,제주시,570,2,126.681285,33.492815
2951,제주시,570,2,126.681285,33.492815
2952,제주시,571,2,126.680045,33.495189999999994
2953,제주시,571,2,126.680045,33.495189999999994
2954,제주시,572,2,126.677245,33.500865000000005
2955,제주시,572,2,126.677245,33.500865000000005
2956,제주시,227,2,126.48337,33.486075
2957,제주시,573,2,126.471295,33.489940000000004
2958,제주시,573,2,126.471295,33.489940000000004
2959,제주시,67,2,126.68068714285717,33.46019428571429
2960,제주시,574,2,126.384355,33.44245
2961,제주시,574,2,126.384355,33.44245
2962,제주시,575,2,126.710295,33.46691
2963,제주시,575,2,126.710295,33.46691
2964,제주시,29,1,126.46806833333333,33.484925
2965,제주시,815,4,126.48787,33.45284
2966,제주시,29,1,126.46806833333333,33.484925
2967,제주시,576,2,126.5578,33.426514999999995
2968,제주시,576,2,126.5578,33.426514999999995
2969,제주시,577,2,126.516415,33.49879000000001
2970,제주시,11,1,126.53440400000002,33.492535999999994
2971,제주시,32,1,126.43406142857143,33.47835571428571
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
2972,제주시,42,1,126.49407000000008,33.50563915492971
